epoch,loss,train_auroc,train_auprc,train_accuracy,train_f1,train_mcc,val_auroc,val_auprc,val_accuracy,val_f1,val_mcc,test_auroc,test_auprc,test_accuracy,test_f1,test_mcc
0,0.6929813027381897,0.6890902883191844,0.6610404397449389,0.5273268398268398,0.144047035766781,0.12283514720333491,0.6528378937859912,0.625825507147662,0.5260736196319018,0.16260162601626016,0.10505241660278747,0.6796088845476838,0.6492912276940147,0.5230202578268877,0.1423841059602649,0.0999800059980007
1,0.6845117807388306,0.6550759508348794,0.6119010084278962,0.5614177489177489,0.682840931324594,0.19097361634114238,0.615896345364899,0.5648834966464499,0.5383435582822086,0.6710382513661202,0.1297812899723393,0.6593205335612465,0.6215392941112794,0.5524861878453039,0.6802631578947368,0.17466839308538623
2,0.6772822737693787,0.6857286044583122,0.6544595859225362,0.6228354978354979,0.5721301411909147,0.25287633206608834,0.6492246603184162,0.5976435671958117,0.5858895705521472,0.5360824742268041,0.17588161767036212,0.6809926436921949,0.640565905395434,0.6197053406998159,0.5657202944269191,0.2471715174479825
3,0.7966076135635376,0.6226797192706283,0.568232885614691,0.571969696969697,0.6775377089278435,0.1904375373449897,0.5820034626820731,0.5287894743970294,0.5659509202453987,0.677309007981756,0.1822770407597939,0.6303497722563075,0.5822750899499198,0.5662983425414365,0.6758430832759807,0.17991006744379917
4,0.6716457605361938,0.6528394157249677,0.6073778334245692,0.575487012987013,0.6782858314537625,0.19628705072217748,0.6171854416801537,0.563012630979399,0.5690184049079755,0.6781214203894617,0.18776913304124523,0.6654457027156273,0.6221428685518766,0.5626151012891344,0.671280276816609,0.16691552486786995
5,0.6720870137214661,0.6864976879181425,0.6447816499219834,0.637987012987013,0.6797510770703686,0.28586887062335786,0.6641010199856976,0.6058404353824489,0.6273006134969326,0.6764314247669774,0.2672210700619394,0.6861613910849281,0.6372550108049189,0.6427255985267035,0.6881028938906752,0.298361185730715
6,0.6560730934143066,0.6446707040254118,0.602599941645219,0.5422077922077922,0.35957607872823616,0.10276983117462436,0.6058282208588956,0.5482173613934036,0.504601226993865,0.3053763440860215,0.011234536822654887,0.6296341517183373,0.5802761007061057,0.5322283609576427,0.3487179487179487,0.07802612267792618
7,0.6826034188270569,0.6798876403178351,0.6321390787290485,0.6336580086580087,0.6168647425014149,0.2683490950554906,0.6546021679400806,0.5878640352616118,0.6211656441717791,0.6048,0.24316672429533426,0.6748132094733236,0.6186054172962636,0.6307550644567219,0.6213408876298395,0.26183401525315164
8,0.6580845713615417,0.7050010775660127,0.6726595862671055,0.6195887445887446,0.6900352733686067,0.2685204529539099,0.6875211712898491,0.6421028797930382,0.6073619631901841,0.6878048780487804,0.25055670092867066,0.7227937011826393,0.6842738452698016,0.6040515653775322,0.6838235294117647,0.24104119692120152
9,0.6498668193817139,0.7002899472461162,0.6681411674587752,0.6182359307359307,0.69279338123231,0.27047056242328793,0.6800876961872859,0.6289542962443851,0.6073619631901841,0.6893203883495146,0.25276853317177533,0.7221119963099756,0.6877825408986578,0.6068139963167587,0.6899055918663762,0.2530315602840694
