epoch,loss,train_auroc,train_auprc,train_accuracy,train_f1,train_mcc,val_auroc,val_auprc,val_accuracy,val_f1,val_mcc,test_auroc,test_auprc,test_accuracy,test_f1,test_mcc
0,0.6914693713188171,0.5913600288600288,0.5549358450945017,0.5514069264069265,0.677431906614786,0.16475287621099294,0.5685102939515978,0.5372405035695755,0.5552147239263804,0.6792035398230089,0.1740695159703783,0.5693626229018922,0.5438013637048905,0.5478821362799263,0.6737541528239203,0.1505583910628764
1,0.9088978171348572,0.6209428761173891,0.5504147580238012,0.5405844155844156,0.6843866171003717,0.19708745777218817,0.6159245737513643,0.5590502233836264,0.5383435582822086,0.6808059384941676,0.17012314567845074,0.5883757448727993,0.5456527089834515,0.5340699815837937,0.6785260482846251,0.1553785437045693
2,0.692712664604187,0.6111147713217518,0.5430437096857874,0.5284090909090909,0.6790646289817713,0.16501623469165144,0.5955719071097897,0.5341887808941892,0.5260736196319018,0.6764397905759162,0.14133824053442792,0.5910347330328405,0.5367785663651137,0.5257826887661142,0.6758967904342353,0.13688699614350927
3,0.6961910128593445,0.6917405736399242,0.6345671135590527,0.5979437229437229,0.7079402515723271,0.29781985242887704,0.6856863261695961,0.6294853662526987,0.5812883435582822,0.6922209695603156,0.23457068863049457,0.6447130565136732,0.603766361967228,0.5791896869244936,0.6934942991281019,0.23776873070752744
4,0.662773072719574,0.717900245497648,0.6769800104013842,0.6312229437229437,0.7071965628356606,0.3070221098292461,0.7194380669200948,0.6764878994770765,0.6257668711656442,0.695,0.2823024715454463,0.6756746673721126,0.649678741456927,0.6003683241252302,0.676602086438152,0.22762091243812918
5,0.6608663201332092,0.7145258241037462,0.663184005273441,0.6490800865800865,0.7071573718672387,0.3248030979705275,0.7243403967029245,0.6708740541662834,0.6487730061349694,0.6966887417218544,0.3136105446057204,0.6853270657183845,0.6483027158495996,0.6233885819521179,0.6771902131018153,0.2617467090580038
6,0.6554802656173706,0.7027335038698675,0.640341213865622,0.6566558441558441,0.7102078100022836,0.33718599541548283,0.7117693552636531,0.6489265567171191,0.6656441717791411,0.7116402116402116,0.3495530053978258,0.6756034444749685,0.6266644376636984,0.6224677716390423,0.6776729559748428,0.26070764627896337
7,0.6436768770217896,0.7031958616780045,0.6516135818332092,0.6423160173160173,0.7050423917893798,0.31449634349543365,0.7087583273740073,0.65608777876567,0.6365030674846626,0.6941935483870968,0.2947941202747213,0.6829885805954913,0.6415402854873531,0.6132596685082873,0.6774193548387096,0.2468938927218237
8,0.6489344835281372,0.7281156005790747,0.6953863621005829,0.6333874458874459,0.7111490087401406,0.3165803638126456,0.7252060672211976,0.7075544110000136,0.6273006134969326,0.7025703794369645,0.2952054753208727,0.7044012358868438,0.6860302510228504,0.6068139963167587,0.6894545454545454,0.25233614721877684
9,0.6453108191490173,0.7393859747755852,0.7084563892221616,0.628517316017316,0.7129416684089483,0.3178317128904268,0.7392826226052919,0.7231059216871902,0.6150306748466258,0.6986794717887155,0.2766134431646447,0.7118321581555304,0.6909875436080564,0.6077348066298343,0.6948424068767909,0.2624420283474251
