epoch,loss,train_auroc,train_auprc,train_accuracy,train_f1,train_mcc,val_auroc,val_auprc,val_accuracy,val_f1,val_mcc,test_auroc,test_auprc,test_accuracy,test_f1,test_mcc
0,1.9108120203018188,0.8601972297183336,0.8659282974052634,0.5183982683982684,0.6748264523200584,0.13497271777720546,0.8686909556249767,0.8780487961175665,0.5138036809815951,0.672182006204757,0.10718083894317207,0.8264433659262875,0.8354627252163173,0.5174953959484346,0.6745341614906832,0.13344262936823648
1,0.8947147727012634,0.8482716778171324,0.8525777531967011,0.5795454545454546,0.7010388611004232,0.27307810314711817,0.8307708231397493,0.8409975368880536,0.5690184049079755,0.6901874310915105,0.22156199817909716,0.7920766222710609,0.813382510989906,0.5589318600368324,0.6863130320890635,0.20201440508761873
2,0.6273787617683411,0.8336762218661569,0.8302867897248967,0.5795454545454546,0.7004626060138782,0.2696181336015126,0.7958052617712372,0.795385559756815,0.5720858895705522,0.6896551724137931,0.2209057403102439,0.7791276212569824,0.7905709186560615,0.5644567219152854,0.6898360655737705,0.21904110741284208
3,0.6297451257705688,0.8410732147542213,0.8354565981422402,0.5446428571428571,0.6855968615729497,0.20166161896524187,0.8026929880688018,0.8007843630687173,0.5460122699386503,0.6857749469214437,0.20145574100634508,0.792083405404122,0.7983517632194608,0.5331491712707183,0.6776859504132231,0.14989594171484347
4,0.6591619253158569,0.8521271972976517,0.8463172180403217,0.5248917748917749,0.6772058823529412,0.15052304445195247,0.8166848582934999,0.8128657458261045,0.5291411042944786,0.6798748696558915,0.17325067904140992,0.8067926294476154,0.8119067549659773,0.5193370165745856,0.6733416770963705,0.11612138791534761
5,0.6922633647918701,0.8588042999568973,0.8523259931705082,0.5248917748917749,0.677443056576047,0.1534185895719661,0.8242124280176145,0.8190952189412556,0.5306748466257669,0.6805845511482255,0.17789201674120503,0.8151969313106029,0.8190773230223674,0.5193370165745856,0.6745635910224439,0.1289411675675585
6,0.6927527785301208,0.8635818997020297,0.8555110547873679,0.5303030303030303,0.6798229435632608,0.1696136629654664,0.8281738115849298,0.8205684464944638,0.5368098159509203,0.6827731092436975,0.18812105304085006,0.8203215883384376,0.8195404491866781,0.5276243093922652,0.6779661016949152,0.1543033499620919
7,0.6512823104858398,0.8681723894792077,0.8581556730402149,0.542478354978355,0.6853953488372093,0.20335439838557895,0.8338006699537055,0.8243590587435626,0.5506134969325154,0.689289501590668,0.22456255229555497,0.8257175706887254,0.8199317906475119,0.5405156537753223,0.6831746031746032,0.18638714151762795
8,0.6418693661689758,0.8710332101160023,0.8599196558219211,0.5568181818181818,0.6921052631578948,0.23812523812535719,0.8390699687605857,0.8280931823136038,0.5659509202453987,0.6960257787325457,0.2550009740118001,0.8289802576912249,0.8187210889746719,0.5497237569060773,0.6875399361022364,0.2111437958928259
9,0.6272341012954712,0.873274137478683,0.8624308920109269,0.5692640692640693,0.6982562547384382,0.26708663818436623,0.8440475742406564,0.833852597886366,0.5812883435582822,0.7029379760609358,0.2833495433724664,0.8305844686602295,0.8190942980871818,0.5626151012891344,0.6941403734707019,0.24543778882100542
10,0.6221135258674622,0.8719883786848073,0.8619757992189487,0.5838744588744589,0.7051380368098159,0.2949434327574299,0.8450920245398774,0.8377213979097682,0.5858895705521472,0.7039473684210527,0.2847523069366064,0.8278644323026362,0.8172250977676645,0.578268876611418,0.7010443864229765,0.27443210244033456
11,0.6163800358772278,0.8686584654522966,0.8607281899133115,0.5960497835497836,0.710602830005815,0.31442596170391957,0.8434735970491928,0.8387739508218948,0.5966257668711656,0.70874861572536,0.3028461180707169,0.8218579679768288,0.8153701984384288,0.5893186003683242,0.7058047493403694,0.29253382676242934
12,0.6112992763519287,0.8637379710837503,0.8581743001998772,0.6076839826839827,0.7152395915161037,0.32868011624421706,0.8398415446573073,0.83768970467229,0.5996932515337423,0.7090301003344481,0.30224059328571856,0.8136130697407826,0.8129654113046753,0.5966850828729282,0.7056451612903226,0.28764964242089713
13,0.5995962023735046,0.858361853694646,0.8547549225431319,0.6185064935064936,0.7196819085487077,0.34248571615720985,0.835014490571719,0.8363128373586566,0.6042944785276073,0.7101123595505618,0.3052305678477801,0.8060464848108692,0.8095229873444613,0.6040515653775322,0.7074829931972789,0.29433371651601964
