epoch,loss,train_auroc,train_auprc,train_accuracy,train_f1,train_mcc,val_auroc,val_auprc,val_accuracy,val_f1,val_mcc,test_auroc,test_auprc,test_accuracy,test_f1,test_mcc
0,6.7290873527526855,0.6016506378722288,0.5595016349977852,0.5064935064935064,0.6695652173913044,0.08084520834544433,0.5961704142011834,0.5577560186908324,0.5076923076923077,0.6694214876033058,0.0745273188967763,0.5823860564446367,0.5478394801980229,0.5045955882352942,0.6687154271665642,0.06794707624925293
1,8.111587524414062,0.6070591115233972,0.5501212860242258,0.5757575757575758,0.6847607559308404,0.2097616626128012,0.6152662721893492,0.57036991817871,0.5692307692307692,0.680365296803653,0.1926722269343533,0.5737355374134948,0.5448345209123022,0.5551470588235294,0.6738544474393531,0.16086311190126154
2,2.5225017070770264,0.6593018836322408,0.5996582897604074,0.579004329004329,0.6999614346317007,0.26711493553395604,0.6468639053254438,0.590706287669863,0.5476923076923077,0.6797385620915033,0.16861527660795375,0.6184276330017302,0.5734105276199933,0.5569852941176471,0.6878238341968912,0.20900195736360505
3,1.9488171339035034,0.7011975330765916,0.6398257126039,0.5248917748917749,0.677916360968452,0.15977231302349923,0.6690414201183431,0.608790811552752,0.5153846153846153,0.6715328467153284,0.0992876838486922,0.6691497485942907,0.6038997038034635,0.5165441176470589,0.6728855721393034,0.11264088922239575
4,2.405465841293335,0.6849063747399786,0.6246647101914544,0.547077922077922,0.6882681564245811,0.2222695387823714,0.6482082840236687,0.5916981208663472,0.5246153846153846,0.6750788643533123,0.13053506663296752,0.6544185229238755,0.5913739303497884,0.5330882352941176,0.6792929292929293,0.16112584665887242
5,1.918224811553955,0.6687996910196585,0.6113464332737022,0.5995670995670995,0.7073942269671807,0.2946301370916649,0.6409372781065089,0.5834892864134182,0.5815384615384616,0.691609977324263,0.23286638310262325,0.6267757217776817,0.5754777949146535,0.5836397058823529,0.698201199200533,0.2570098544110396
6,1.414116621017456,0.6605819324975168,0.6054895480913617,0.6101190476190477,0.6999791796793671,0.2750467785054012,0.6390911242603551,0.5839654804212391,0.5984615384615385,0.6896551724137931,0.24338999623974344,0.614940392517301,0.5715614217237868,0.5854779411764706,0.6852756454989533,0.22110854659836243
7,1.320626139640808,0.676329329941343,0.6225379443744521,0.6168831168831169,0.707196029776675,0.29701393213651406,0.653084023668639,0.5973652281641698,0.6092307692307692,0.6983372921615202,0.2707617152748944,0.6314405817474049,0.586459294592176,0.59375,0.692200557103064,0.2439437574235977
8,1.4094432592391968,0.6956729575438991,0.6422776216987592,0.625,0.7165644171779141,0.32754690229168065,0.6689372781065087,0.6128229960596433,0.6092307692307692,0.7011764705882353,0.2771556207173834,0.6488193393166088,0.6007496195455049,0.6001838235294118,0.6997929606625258,0.267840756820352
9,1.335078239440918,0.7139611268060942,0.6595515662981679,0.6314935064935064,0.7226069246435846,0.34881009634362936,0.6807952662721893,0.6188021582823924,0.6246153846153846,0.7142857142857143,0.3201581027667984,0.6645727454584776,0.6107163331511416,0.6075367647058824,0.704088704088704,0.283840990572971
10,1.1606682538986206,0.7256969333876802,0.6700900613058026,0.6458333333333334,0.727348469068944,0.36388372749898823,0.6879337278106509,0.6221879828004879,0.6353846153846154,0.718192627824019,0.3346612448296472,0.6746323529411765,0.615762206045717,0.6222426470588235,0.7091295116772823,0.304873513166927
11,0.9744307398796082,0.7230939379884185,0.6661236452015149,0.6574675324675324,0.7282095319879777,0.3688526973792346,0.685273372781065,0.6160259253392895,0.6584615384615384,0.725925925925926,0.36410310564473863,0.6708409926470588,0.6102465546865832,0.6194852941176471,0.6960352422907489,0.27662079070296797
12,0.8477007746696472,0.7118292737205074,0.6526199501877813,0.6563852813852814,0.7223436816790555,0.35545043130402715,0.6810319526627219,0.610551701333595,0.6492307692307693,0.7142857142857143,0.3352389955292458,0.6582538116349481,0.5976346987844674,0.6176470588235294,0.6904761904761905,0.26666666666666666
13,0.8411077857017517,0.7062095327111562,0.6467720452253909,0.6520562770562771,0.7215244694673019,0.3509061160202415,0.6828497041420118,0.6111684495907669,0.64,0.7096774193548387,0.31917252681128727,0.6522153438581315,0.5918133660297893,0.6277573529411765,0.6975354742345033,0.28800327461927716
14,0.841772735118866,0.7115020508892262,0.6546202141237096,0.6461038961038961,0.7217021276595744,0.3480549189769296,0.6859739644970414,0.6185535584863839,0.6338461538461538,0.7090464547677262,0.3127130221865338,0.6567433499134948,0.6004823880280853,0.6222426470588235,0.7006554989075018,0.28702815120926223
15,0.8527202010154724,0.7160926870748299,0.6612728479267617,0.6458333333333334,0.7248265713685096,0.3562292187096605,0.6868923076923077,0.621580598459981,0.6246153846153846,0.7074340527577938,0.302354593780857,0.6603285845588236,0.6090229518300899,0.6222426470588235,0.7036770007209805,0.2926542338547656
16,0.8828703761100769,0.7196618316748187,0.6646351707208173,0.6477272727272727,0.725548060708263,0.358714036062862,0.6869680473372781,0.6206644812901383,0.6292307692307693,0.7106842737094838,0.3127542771633937,0.6626398951124567,0.6119946667122673,0.6222426470588235,0.7032490974729242,0.2918133568130291
17,0.828794538974762,0.718415163930586,0.6597082092244613,0.6515151515151515,0.7241970021413277,0.3565773934348873,0.6853680473372781,0.614762556611296,0.6353846153846154,0.7113276492082826,0.31840616903455665,0.6603083099048443,0.604979588447655,0.6185661764705882,0.6955245781364637,0.27483473451551405
18,0.7729290127754211,0.7157720526227019,0.6519286594965483,0.654491341991342,0.7201402586017971,0.34987804211891144,0.6839573964497041,0.6069238986778654,0.6538461538461539,0.7191011235955056,0.3474736685744041,0.6563682688148789,0.5950395009783602,0.6194852941176471,0.691044776119403,0.2696468757448409
19,0.7197520732879639,0.7173301310882478,0.649652179160909,0.6655844155844156,0.726790450928382,0.3704318168593298,0.6852165680473372,0.6045816475869934,0.6661538461538462,0.7263556116015133,0.3700540272633568,0.6575577151816607,0.5917603448315901,0.6351102941176471,0.6976389946686976,0.29679653289834024
20,0.6951048374176025,0.7267526845448924,0.6585454626204033,0.672077922077922,0.7322138753866548,0.38519260450737364,0.6926011834319526,0.6106918443205012,0.6753846153846154,0.7318932655654383,0.38681645360028954,0.6661676849048443,0.5977199736523655,0.6433823529411765,0.7042682926829268,0.3146798968793526
21,0.6759865880012512,0.7407914956616255,0.6745810475805063,0.6772186147186147,0.7383198069752138,0.40082834538242573,0.699862721893491,0.618644765552901,0.6753846153846154,0.733921815889029,0.3906125843335433,0.6811371377595156,0.6118210907721935,0.6525735294117647,0.711890243902439,0.33485168514084956
22,0.6600261926651001,0.7552297089634751,0.6934846000006162,0.6739718614718615,0.7402457426169433,0.40458219389241507,0.7092165680473373,0.6323836256620502,0.676923076923077,0.739454094292804,0.4033498965197586,0.699637759515571,0.6305076066037167,0.6479779411764706,0.7143922445935869,0.3343106568380616
23,0.6522029042243958,0.7649064274470119,0.707937215751512,0.6636904761904762,0.7364850540597837,0.39276912910900313,0.7159952662721895,0.6432057597906947,0.6584615384615384,0.7318840579710145,0.37878656324039917,0.7143098507785467,0.6466117523713282,0.6443014705882353,0.7160674981658107,0.3344887854181062
24,0.6617558002471924,0.768935001686625,0.7129235569996983,0.6604437229437229,0.7365106025614109,0.3930156974402854,0.7196591715976333,0.6480446588328429,0.6507692307692308,0.7281437125748503,0.36675578239690865,0.7198009028979238,0.6508114633109052,0.6369485294117647,0.7143890093998554,0.3259910032070946
25,0.6522577404975891,0.7705405164820751,0.714079513875294,0.6631493506493507,0.7381703470031545,0.39815877783249504,0.7210603550295858,0.6503157249849221,0.66,0.7346938775510204,0.38721958124991607,0.7204463127162629,0.6499688354418206,0.6378676470588235,0.7157287157287158,0.32958516831912477
26,0.667965829372406,0.7661084406214277,0.7057676221300682,0.6726190476190477,0.7430997876857749,0.4129551044373818,0.7186366863905326,0.6466281797069303,0.6661538461538462,0.7363304981773997,0.392543047815241,0.7123229346885813,0.6380404471910937,0.6415441176470589,0.7165697674418605,0.3336868367917394
